,comment,rating,label,comment_new
11683,Màu thì oke vết rách hơi xéo và ông không ôm như ảnh muốn ôm phải đi tiệm chỉnh lại nhưng vẫn oke like cho shop,4,1,màu vết rách hơi xéo không_ôm ảnh ôm tiệm chỉnh cửa tiệm
11687,Vải hơi mỏng manh chút nhưng mềm mại! Tạm ổn! ,4,1,vải hơi mỏng tạm ổn
11689,Chất vải quần thì ok nhưng vải túi thì nilong nóng ko thấm mồ hôi. Nút quần quá to mà khuy thì nhỏ. Đường may tạm ổn. ,4,1,chất vải quần đồng_ý vải túi nóng không_thấm nút quần đường tạm ổn
11690,"Chả biết mới hay cũ, áo ko thấy mác đâu cả. Bị xước chỉ 1 chỗ. Nhìn kiểu cũ cũ, nhăn quá.",4,1,chả cỏ_khô cũ áo không_thấy mác xước chỗ kiểu cũ cũ nhăn
11693,"Áo thì form chất đẹp 
Chứ sai Xl vẫn hơi chật 
1m72 trở xuống mặc là đẹp",4,1,áo form chất đẹp lỗi hơi chật trở mặc đẹp
11695,Bán đồ giao không đủ nt không tl mọi người không nên mua lừa tiền ngta,4,1,đồ không_đủ không_mọi không_nên lừa tiền
11697,Nên mua hàng dày dặn đáng đồng tiền bát gạo cahsfkkrolrrnfbjodjeoeoeejbd,4,1,hàng dày_dặn đồng_tiền bát gạo
11699,Hơi tiếc vì không được chọn màu. Chất quần cũng không oke lắm,4,1,hơi tiếc màu chất quần
11700,"Mua cùng 1 size Xl mà có quần to, quần nhỏ, size k đều, chất lượng thì vừa với giá tiền, ok",4,1,kích_thước lỗi quần quần không_đều chất_lượng giá tiền
11703,"Chất vải xấu, form xấu. k như ảnh.  Nhưng tiền nào của đấy. Mặc ở nhà oke. Nên tăng size cho rộng rãi.",4,1,chất vải xấu form xấu không_như ảnh tiền mặc kích_thước
11704,"sản phẩm chất lượng tốt đáng tiền, giao hàng nhanh chóng cẩn thận",4,1,sản_phẩm chất_lượng tốt tiền hàng chóng chóng
11705,Vải đẹp mát. Mặt trong lật ra bó hơn,4,1,vải đẹp mát mặt lật bó
11706,"Quần vải khá ok, mặc mát,vải khá dày
Shop tư vấn đúng size
Nên mua nha mn",4,1,quần vải mặc mát vải dày cửa tiệm tư_vấn kích_thước
11708,Áo mặc nóng ko thấm hút mồ hôi jjdnndndnjdjxndnxnndndnnxncmcmhjdjxjjxjx,4,1,áo mặc nóng không_thấm hút mồ_hôi
11709,"Quần hơi chùng, phải đem đi cắt một đoạn. Vải tạm đc, so với giá tiền thì ổn. Ship nhanh",4,1,quần hơi chùng đem cắt đoạn vải tạm đc giá tiền ổn
11713,Áo có đuôi tôm mua nên để ý nhưng mà chất đẹp form cx bthg ưng cái vải mát thôi,4,1,áo đuôi tôm để_ý chất đẹp form bthg ưng vải mát
11714,"Giao hàng siêu lâu, cùng ở Hà Nội nhưng giao mất 5 ngày mới nhận được. Bù lại chất áo khá mềm đẹp.",4,1,hàng hà nội bù chất áo mềm đẹp
11715,"Vải hơi mỏng, đường may chưa chuẩn",4,1,vải hơi mỏng đường chuẩn
11716,"Chờ hàng khá lâu
Cùng hãng Nelly
Nhưng 1 áo thì cổ vừa rộng vừa mỏng
Áo còn tạm ổn",4,1,chờ hàng hãng nelly áo cổ rộng mỏng áo tạm ổn
11717,"Sp vải ok, 4* vì có dặn shop giao sp màu xanh hoặc đen mà shop giao màu này. Nói chung là cũng hài lòng!",4,1,vải dặn cửa tiệm màu đen cửa tiệm màu hài_lòng
11718,Cung chi la hu vo 1 su mac dinh gan nhu ngau nhien no de lai cho toi,4,1,ngau
11719,"Đã nhận được hàng nói chung giao hàng nhanh, có điều mình k thích đó là đai quần k trùng màu, cái lỗ thông mát thì hơi to. Tương đối hài lòng.",4,1,hàng hàng không_thích đai quần không_trùng màu lỗ thông mát hơi tương_đối
11720,Chất hỏi mỏng màu không được tươi,4,1,chất mỏng màu tươi
11721,"Hàng giao khá nhanh, nhưng áo mình bị vệt trắng thế kia khá là dài. Lấy tay lau đi thì k hết, kb giặt có hết k. Hơi chán. Áo dày vừa phải k quá dày",4,1,hàng áo vệt trắng không_hết kết_bạn giặt hết_hơi chán áo dày không_quá dày
11722,"Màu không như hình, vải rất thô",4,1,màu không_như hình vải thô
11724,Đường may đẹp nhưng mà theo mình thì vãi áo không đẹp lắm í,4,1,đường đẹp vãi áo không_đẹp lắm
11727,Đã mua hoodie với áo bo mẻ kết hợp rất vừa vặn vừa size cũng có lúc nóng tý nhưng đẹp trừ điểm logo nhựa trên áo hoodie ( gỡ ko ra ) 9/10 .quá đẹp luôn,4,1,hoodie áo mẻ kết_hợp vừa_vặn kích_thước nóng tý đẹp trừ nhựa áo hoodie gỡ không_quá đẹp
11729,Quần đẹp. Lỡ đặt size 31 shop chưa lên hàng nên có ib lại mà shop ko cho đổi size :(( nếu hủy thì mất voucher hoàn xu :((,4,1,quần đẹp kích_thước cửa tiệm hàng cửa tiệm không_cho đổi kích_thước hủy chứng_từ
11732,"Hình thức thì đẹp 
nhưng vải mỏng 
Nói chung khá ổn với giá tiền",4,1,hình_thức đẹp vải mỏng ổn giá tiền
11733,"Áo vải đẹp, dễ thương. Shop đóng gói rất đẹp, có phần giấy gửi theo siêu thân thiện. Nói chung là quá ok luôn. Có điều áo mới lấy về k biết do dính chỉ vải mới hay sao mà có hơi lông lông với vệt đen như vết bút chì một tí ở gần cổ áo, mong là giặt sạch.",4,1,áo vải đẹp cửa tiệm đóng_gói đẹp giấy gửi đồng_ý áo dính vải cỏ_khô hơi lông lông vệt đen vết bút_chì một_tí cổ áo giặt sạch
11734,Cũng khá ok nhưng có vẻ hơi ngắn so với mấy bạn trên 1m75 ,4,1,đồng_ý hơi ngắn
11735,"Đóng gói chu đáo  
Chất liệu khỏi bàn 
Nhưng giao hàng chậm hơn cả hàng quốc tế nữa",4,1,đóng gói đáo chất_liệu bàn hàng chậm hàng quốc_tế
11736,với giá tiền thì phù hợp quần khá bám bụi vs dính lông,4,1,giá tiền phù_hợp_quần bám bụi dính lông
11741,"Hình ảnh video mang tính chất nhận xu thấy ng yêu mk bảo quần đẹp, nhưng shop chuan bi va giao hàng quá lâu",4,1,hình_ảnh tính_chất người_yêu bảo quần đẹp cửa tiệm hàng
11742,Đặt 2 cái xanh than trước thì ok.đặt tiếp 2 cái xám thì bị hư kéo.hơi buồn rồi nha😤😤,4,1,tiếp xám hư kéo hơi buồn
11744,"Giao hang hoi bi cham vi o nuoc ngoai, sp kiem thay dung theo don, co 1 so cai hoi that vong so vs  tuong tuong cua minh, khi nhin hinh anh thay dep hon ngoai thuc te, chat lieu tam on so vs gia. Mua nhieu roi chac se ko quay lai nua.",4,1,chăm kiêm phân tường tường ngoại thục trò_chuyện không
11746,"Quần khá là mỏng, mk nghĩ không phù hợp với giá tiền lắm",4,1,quần mỏng không_phù_hợp giá tiền lắm
11747,"Tạm được, chất vải không được mịn lắm. Mua với giá 259k nên tạm chấp nhận đc chứ 320k thì mình khuyên k nên nha :( mua taobao còn xịn hơn",4,1,tạm chất vải mịn lắm giá tạm chấp_nhận khuyên không_nên taobao xịn
11748,"Đặt XL mà lại giao L, chắc hết size, nhưng chất áo rất tốt, săn sale giá ổn",4,1,lỗi chất áo tốt săn giảm_giá giá ổn
11749,Nhận kích thước lớn hơn tôi đã đặt hàng trước đây... nhưng giao hàng nhanh... đáng đồng tiền quá,4,1,kích_thước đặt_hàng hàng đồng_tiền
11750,"Mình mua 2 quần, đc 1 cái đúng mẫu, 1 cái mẫu khác vải mỏng hơn nhiều, shop nên lưu ý không mất khách đấy",4,1,quần mẫu mẫu vải mỏng cửa tiệm lưu_ý không_mất
11751,"Tiền nào vải đấy ,chất ổn ,shop dễ thương tặng thêm quà 😅😅😅😅😅😅",4,1,tiền vải chất ổn_shop dễ_thương tặng quà
11752,Tôi cao 1m65 50kg đặt size M mà có vẽ khá rộng và hơi dài mắc đi bóp quần lại hơi khó chịu tí ae nào có muốn quần ko rộng thì suy nghĩ lại nhé!!,4,1,kích_thước vẽ rộng hơi mắc bóp quần hơi khó_chịu tí quần không_rộng
11753,Sản phẩm hơi rộng so với người 52kg và 1m68 như mình . Đóng gói quá sơ sài luôn như kiểu bị bóc hàng rồi ấy . Đó là nhận xét của mình ,4,1,sản_phẩm hơi rộng đóng gói sơ_sài kiểu bóc hàng nhận_xét
11754,"Hàng ok, săn sale,  giá rẻ k đòi hỏi ,  đủ số lượng, giao 5 hôm hjll2k45b6vb1k1kn67b8bb👌👌👌😑hh348585jjj2j5nfbd",4,1,hàng săn giá rẻ không_đòi_hỏi số_lượng hôm thích thích
11755,Hàng giống mô tả. Mỗi tội vải mỏng,4,1,hàng tội vải mỏng
11757,Thời gian giao hàng hơi chậm (5 ngày) . Chất lượng sản phẩm tốt.,4,1,thời hàng hơi chậm chất_lượng sản_phẩm tốt
11758,"quần tốt, đóng gói Ok, giao hàng nhanh; đặt quần 4 túi nhưng shop giao quần có 3 túi thật, 1 túi giả. (cả 4 quần)",4,1,quần tốt đóng_gói hàng quần túi cửa tiệm quần túi túi giả quần
11760,"Sản phẩm như hình, đẹp, vải êm, đóng gói hàng kĩ. Thời gian giao hàng quá lâu đặt hôm 12/12 mà tới 20 đơn hàng mới đc gửi cho đơn vị vận chuyển và tới nay mới nhận được",4,1,sản_phẩm hình đẹp vải êm đóng_gói hàng thời hàng hôm đơn hàng gửi vận_chuyển
11763,"tam ổn , nhưng giặt nhiều lần chữ in bị vỡ ra ,khuyên ae mua nên giặt ít thôi",4,1,ổn giặt chữ vỡ khuyên giặt
11768,"Quần chất rất thô, vải xấu. Cao m70 nặng 63kg mặc size 31 theo shop tư vấn bị chật. Mn nên mua thêm 1 size. Chất lượng quần hơi thất vọng",4,1,quần chất thô vải xấu mặc kích_thước cửa tiệm tư_vấn chật chất_lượng quần hơi
11769,Tạm thôi ko đc đẹp như ý muốn,4,1,tạm đẹp ý_muốn
11770,Áo như hình... From đẹp.. Cho shop 5 sao về chất lượng.. Cho 3 sao về việc đỗi trả.. Quá lâu.. K nge shop báo gì.,4,1,áo hình đẹp cửa tiệm đỗi không_cửa tiệm báo
11771,"Chất lượng ok với tầm giá,chỉ là thái độ nhân viên chưa được ưng lắm",4,1,chất_lượng đồng_ý tầm giá thái_độ ưng lắm
11772,"Sản phẩm đóng hộp khác vs video mà shop quay trên shopee, hàng nchung cũng dùng được nhưng có vẻ size hơi bé hơn bình thường!",4,1,sản_phẩm đóng hộp cửa tiệm shopee hàng kích_thước hơi bé
11774,"Bóp đẹp, nhưng k thẳng ra được nên k hài lòng cho lắm. ",4,1,bóp đẹp không_thẳng không_hài_lòng lắm
11775,hỉnh ảnh minh hoạ haha mà ảnh nhìn ngon nhỉ. ăn 1 lần nhớ cả đời đ,4,1,hỉnh ảnh họa ảnh đời
11776,ko  có nơi chọn màu t muốn màu đen mà lại giao màu trắng,4,1,màu màu đen màu trắng
11777,Hàng nhất đẹp giá cả hợp lý mn mua ủng hộ shop nhé,4,1,hàng đẹp giá_cả hợp_lý ủng_hộ cửa tiệm
11778,"From áo hơi ôm dù đã chọn lớn hơn số kg người mặc, len mỏng tiền nào của nấy",4,1,áo hơi ôm không_người mặc mỏng tiền
11780,"Khóa áo k chắc chắn, áo đầy dặn. Mặc k đk mát lăm
Ảnh mang tc nhận xu",4,1,khóa áo không_chắc_chắn áo dặn mặc không_đk mát lăm ảnh tc
11781,"Với tầm giá như vậy thì áo rất tốt rồi , mỗi tội áo như kiểu 2 ống tay k đều",4,1,tầm giá áo tốt tội áo kiểu ống
11782,"Chất vải của quần cũng tạm ổn 
Nhưng mà shop giao thiếu đai😐.....",4,1,chất vải quần tạm ổn cửa tiệm đai
11783,"Giao hàng nhanh chóng. Áo hơi mỏng, đúng tầm giá!",4,1,hàng chóng áo hơi mỏng tầm giá
11784,"Chất liệu tạm ổn , size XL khá nhỏ vì mình chỉ cao 1m7 và 59kg",4,1,chất_liệu tạm ổn kích_thước lỗi
11785,Đặt 2 cái size L nhưng shop giao nhầm 1 sp size M ,4,1,kích_thước cửa tiệm nhầm
11787,"Hàng đẹp, chất lượng vải so với các sản phẩm levents giá cao hơn kém hơn. Tưởng là brand sẽ sử dụng 1 loại vải cho tất cả các mẫu. Nhưng nói chung hàng ổn, chấp nhận được",4,1,hàng đẹp chất_lượng vải sản_phẩm levents giá kém tưởng nhãn_hiệu vải mẫu hàng ổn chấp_nhận
11788,Áo đẹp nma kén ng mặc phết . Đc cái shop nhiệt tình . Với cả so với giá 369k thì chất mỏng :((,4,1,áo đẹp nma kén mặc phết cửa tiệm giá chất mỏng
11789,Áo hợp vs giá tiền k mong đợi gì hơn,4,1,áo hợp giá tiền không_đợi
11792,Vải này phù hợp với giá tiền nhưng mình thích form rộng hơn xíu ạ,4,1,vải giá tiền thích rộng xíu
11793,"Áo là dạng vải mềm ít nhăn nên mình rất ưng, nếu bạn nào sợ áo nhăn nhiều thì nên mua, vì vải này bao nhăn /)))",4,1,áo dạng vải mềm nhăn ưng sợ áo nhăn vải
11794,Tay khá ngắn. Rẻ tiền nên không đòi hỏi nhiều. Giao hàng khá nhanh. Chất lượng tạm ổn,4,1,ngắn rẻ tiền không_đòi_hỏi hàng chất_lượng tạm ổn
11796,"Gói hàng cũng ko xấu lắm, giao hàng nhanh, quần thì vừa bụng nhưng ống hơi rộng quá vải quần mỏng và dây kéo ở ống quần với túi quần cả đường chỉ may nhìn là biết rẻ tiền, nên sp đúng với tầm giá tiền r, tiền nào của đó thôi mn tôi cũng ko trách shop đc:))) ",4,1,gói hàng không_xấu lắm hàng quần bụng ống hơi rộng vải quần mỏng dây kéo ống_quần túi quần đường rẻ_tiền tầm giá tiền tiền không_trách cửa tiệm
11800,quần ok hơi rộng so vs mình nhưng ổn nhưng đợt 4-4 shop ship hàng hơi lâu mong shop cải thiện vấn đề này,4,1,quần đồng_ý hơi rộng ổn đợt cửa tiệm hàng hơi cửa tiệm cải_thiện
11801,"Giao đúng mẫu , chất vải nói chung ok so với giá , mỗi tội vết cắt gối thấp quá nhìn xấu hết cả fom -.- ",4,1,mẫu chất vải đồng_ý giá tội vết cắt gối xấu
11802,Áo đường may chắc chắn. Nhưng có điều vải rất nóng. Vải ko được đẹp. Mặc vào nóng ko mát. Hình ảnh nhận xu. Mọi người thông cảm.,4,1,áo đường vải nóng vải đẹp mặc nóng hình_ảnh
11803,Size 32 hơi dài so với mình mà chất liệu ok,4,1,kích_thước hơi chất_liệu
11805,Size trên thực tế rất rất bé. Nên ai mua thì nên lấy trừ hao cộng thêm 1 - 2 size.,4,1,kích_thước bé trừ hảo cộng
11806,Chất áo hơi mỏng .cổ áo khoét sâu quá .mình con gái mặc lộ lắm. Phải mặc thêm 1 áo bên trong,4,1,chất áo hơi mỏng cổ áo khoét sâu lừa gái mặc lộ lắm mặc áo
11810,Áo mỏng và xấu hơn lần trước giao hàng nhanh mkssnbxnxndjdnkđj,4,1,áo mỏng xấu hàng chóng
11811,"Chất lượng sản phẩm như hình
Shop phục vụ tôt
Thời gian giao hàng rất nhanh",4,1,chất_lượng sản_phẩm hình cửa tiệm phục_vụ tôt thời hàng chóng
11812,Chất  vải  quá  thô  nhìn  chung hơi  mất  so vs giá  và  vải  giao hàng  lau ship  từ  dời  đơn  giao ko đúng  hẹn  ,4,1,chất vải thô hơi giá vải hàng dời đơn không_đúng hẹn
11813,M62 47 kg size xs hơi rộng chất liệu ok,4,1,không_kích_thước xs hơi rộng chất_liệu
11819,Mũ có 1 lớp thôi á 🥲🥲,4,1,mũ lớp
11821,"Chất liệu cg được so với giá tiền, giao hàng hơi lâu vì đang dịch...",4,1,chất_liệu giá tiền hàng hơi dịch
11822,"vai áo hơi thô nhìn hơi péo, vải khá mỏng những cũng ok ",4,1,áo hơi thô hơi péo vải mỏng đồng_ý
11823,"Vải cũng được , không gọi là đẹp lắm , hơi đơ nên phom không đc đẹp , ",4,1,vải không_gọi đẹp lắm hơi đơ phom đẹp
11825,Áo hơi mỏng và hơi nhỏ nhưng cũng phù hợp kiểu show body cho người dáng slim. Hàng tặng kèm nên thôi không đánh giá nhiều,4,1,áo hơi mỏng hơi kiểu thân_hình dáng slim hàng tặng kèm không_đánh_giá
11826,"Hàng rất đẹp nha,vải cũng xịn nữa ạ",4,1,hàng đẹp vải xịn
11827,"Giao hàng nhanh, số lượng màu sắc chuẩn theo đơn đặt hàng, áo hơi mỏng và đường may ko được chắc chắn lắm",4,1,hàng số_lượng màu_sắc chuẩn đơn đặt_hàng áo hơi mỏng đường lắm
11829,"Áo màu xanh đen chứ k phải màu đen giống mô tả, vải bên trong áo hơi xấu",4,1,áo màu đen màu đen mô_tả vải áo hơi xấu
