device_brand,os,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,internet
Micromax,Android,12.83,13.0,5.0,16.0,4.0,3000.0,159.0,2016,683,4.564035643,5.186211933,4g
Micromax,Android,12.83,13.0,8.0,32.0,4.0,3000.0,162.0,2016,736,4.44370952,4.508438997,4g
Micromax,Android,12.7,5.0,2.0,32.0,4.0,3000.0,143.0,2015,750,4.325985244,5.132085671,no
Micromax,Android,12.7,13.0,5.0,16.0,4.0,2100.0,128.0,2015,992,4.11887456,4.857328702,4g
Micromax,Android,12.83,13.0,5.0,16.0,4.0,2500.0,145.0,2015,1031,4.429387206,5.007831367,4g
Micromax,Android,10.34,8.0,5.0,32.0,4.0,2000.0,143.0,2015,704,4.037950562,4.506785284,4g
Micromax,Android,12.7,13.0,5.0,16.0,4.0,2500.0,143.0,2015,725,4.378144107,4.802051894,no
Micromax,Android,12.7,8.0,2.0,16.0,4.0,2000.0,155.0,2015,567,3.965374181,4.07090533,4g
Micromax,Android,12.75,13.0,5.0,16.0,4.0,2900.0,143.0,2015,747,4.477109516,5.122772794,4g
Micromax,Android,12.83,13.0,5.0,32.0,4.0,2820.0,143.0,2015,925,4.401829262,5.016816153,no
Micromax,Android,12.7,13.0,2.0,32.0,4.0,2500.0,135.0,2015,669,3.993234261,4.50313746,no
Micromax,Android,7.75,1.3,0.3,16.0,4.0,1200.0,143.0,2015,731,3.189652966,3.67478053,no
Micromax,Android,12.7,8.0,5.0,32.0,4.0,2800.0,144.0,2015,1014,4.348728349,4.790985632,no
Micromax,Android,10.36,8.0,5.0,16.0,4.0,2000.0,97.0,2015,898,4.573473099,5.524376663,4g
Micromax,Android,20.32,5.0,2.0,32.0,4.0,4000.0,143.0,2015,625,3.829293358,4.882119872,no
Micromax,Android,12.7,13.0,5.0,16.0,4.0,2260.0,143.0,2015,794,4.169761202,5.437513932,4g
Micromax,Android,10.29,5.0,2.0,32.0,4.0,1700.0,136.0,2015,624,3.58850648,4.513931706,no
Micromax,Android,15.24,8.0,2.0,32.0,4.0,3000.0,143.0,2015,675,4.249637447,4.93842296,no
Micromax,Android,12.7,13.0,5.0,16.0,4.0,2400.0,143.0,2015,810,4.437934267,5.007229501,no
Micromax,Android,10.34,8.0,2.0,32.0,4.0,2000.0,143.0,2015,1064,3.817492522,4.704291277,no
Micromax,Android,12.83,5.0,0.3,32.0,4.0,2820.0,143.0,2015,601,3.860940215,4.690338198,no
Micromax,Android,10.34,8.0,2.0,32.0,4.0,2000.0,134.0,2015,901,3.969348072,4.229749199,no
Micromax,Android,10.16,0.3,0.3,16.0,4.0,1200.0,123.0,2015,734,3.341447377,4.110217911,no
Micromax,Android,12.7,8.0,2.0,32.0,4.0,3000.0,170.0,2015,957,4.140273494,4.852342715,no
Micromax,Android,10.16,2.0,0.3,16.0,4.0,1450.0,143.0,2015,740,3.451890496,4.096176217,no
Micromax,Android,12.7,5.0,0.3,16.0,4.0,1800.0,143.0,2015,801,3.711863291,4.378018613,no
Micromax,Android,10.29,5.0,0.3,32.0,4.0,1700.0,143.0,2015,667,3.626738058,4.495690085,no
Micromax,Android,10.16,2.0,0.3,16.0,4.0,1300.0,146.5,2014,1052,3.444895237,4.071928523,no
Micromax,Android,10.29,8.0,2.0,32.0,4.0,2000.0,138.0,2015,798,4.021953065,4.584559232,no
Micromax,Android,20.32,5.0,2.0,32.0,4.0,4400.0,310.5,2015,604,4.580775029,5.006225586,no
Micromax,Android,17.78,5.0,0.3,32.0,4.0,3200.0,306.0,2015,981,4.286478927,4.486724431,no
Micromax,Android,10.34,13.0,13.0,16.0,4.0,2300.0,138.0,2014,575,4.71088064,5.47884565,no
Micromax,Android,12.7,8.0,2.0,32.0,4.0,3000.0,143.0,2015,954,3.875359021,5.011235114,no
Micromax,Android,10.34,8.0,5.0,32.0,4.0,2000.0,123.0,2014,672,4.091674334,5.005689752,no
Micromax,Android,10.29,5.0,2.0,16.0,4.0,1700.0,136.0,2014,920,3.425889994,4.368561384,no
Micromax,Android,12.7,13.0,5.0,32.0,4.0,2500.0,146.5,2014,871,4.213016092,5.137502866,no
Micromax,Android,10.16,2.0,0.3,16.0,4.0,2000.0,146.5,2014,1032,3.577947893,4.23757873,no
Micromax,Android,12.83,8.0,2.0,32.0,4.0,2350.0,146.0,2014,1066,4.343935284,4.934761662,no
Micromax,Android,12.7,8.0,2.0,32.0,4.0,2000.0,138.0,2014,1054,3.819249605,5.134032172,no
Micromax,Android,10.16,5.0,0.3,16.0,4.0,1750.0,146.5,2014,1050,3.629394807,4.503026712,no
Micromax,Android,12.83,16.0,5.0,32.0,4.0,2300.0,146.5,2014,756,4.812428228,5.710791189,no
Micromax,Windows,12.7,8.0,2.0,32.0,4.0,2000.0,146.5,2014,668,3.891820298,4.800819203,no
Micromax,Windows,10.16,5.0,0.3,32.0,4.0,1500.0,146.5,2014,855,3.749033377,4.366151286,no
Micromax,Android,10.16,2.0,0.3,16.0,4.0,2100.0,146.5,2014,730,3.526360525,4.072098953,no
Micromax,Android,10.34,5.0,2.0,16.0,4.0,2000.0,158.0,2014,797,3.854817532,4.500476115,no
Micromax,Android,12.7,5.0,0.3,16.0,4.0,1900.0,180.0,2014,759,3.677565694,4.506012614,no
Micromax,Others,5.28,0.3,2.0,16.0,4.0,3000.0,146.5,2014,664,2.351375257,2.989211057,no
Micromax,Android,12.7,8.0,2.0,16.0,4.0,2000.0,159.0,2014,791,4.178379291,4.805413517,no
Micromax,Android,12.7,8.0,2.0,16.0,4.0,2000.0,168.0,2014,584,4.057334737,4.71115051,no
Micromax,Android,15.24,5.0,0.3,32.0,4.0,2500.0,202.0,2014,653,3.769998505,4.621437158,no
Micromax,Android,10.16,2.0,0.3,512.0,0.25,1600.0,146.5,2014,930,3.054944133,3.903587527,no
Micromax,Others,5.18,0.3,0.3,16.0,4.0,2800.0,260.0,2013,1037,2.383242996,2.949688335,no
Micromax,Others,5.16,0.3,0.3,16.0,4.0,1800.0,118.0,2013,868,2.753023567,2.940747965,no
Micromax,Android,12.7,8.0,2.0,16.0,4.0,1900.0,146.5,2014,633,3.898532415,5.240370407,no
Micromax,Android,7.75,1.3,2.0,512.0,0.25,1500.0,146.5,2014,876,2.96784707,3.899342952,no
Micromax,Android,12.7,16.0,8.0,32.0,4.0,2350.0,154.0,2014,888,4.509649984,5.47884565,no
Micromax,Android,10.34,8.0,5.0,16.0,4.0,1800.0,110.0,2014,883,3.958333908,5.141312618,no
Micromax,Android,10.29,5.0,5.0,16.0,4.0,1800.0,147.0,2014,635,3.715764783,4.600459106,no
Micromax,Android,15.24,8.0,5.0,16.0,4.0,2450.0,180.0,2014,983,4.172385267,5.127469732,no
Micromax,Android,12.7,8.0,2.0,16.0,4.0,2000.0,147.0,2013,613,4.285240366,5.007630785,no
Micromax,Android,10.16,2.0,0.3,512.0,0.25,1500.0,118.0,2013,1015,3.205587931,4.097506226,no
Micromax,Android,12.7,5.0,0.3,16.0,4.0,3000.0,118.0,2013,769,3.592093185,4.506012614,no
Micromax,Android,12.7,12.0,2.0,16.0,4.0,2000.0,118.0,2013,692,4.154027564,5.187832633,no
Micromax,Android,12.7,13.0,5.0,16.0,4.0,2000.0,118.0,2013,723,4.546693256,5.483343596,no
Micromax,Android,20.32,5.0,2.0,16.0,4.0,4800.0,118.0,2013,1032,4.344324767,5.143941661,no
Micromax,Android,10.29,5.0,0.3,16.0,4.0,1500.0,118.0,2013,793,3.654029177,4.505239347,no
Micromax,Android,10.29,2.0,0.3,16.0,4.0,1850.0,118.0,2013,577,3.248046202,4.098336583,no
Micromax,Android,12.88,12.0,5.0,16.0,4.0,2600.0,220.0,2013,1047,4.447580265,5.436120871,no
Micromax,Android,12.7,5.0,0.3,16.0,4.0,2000.0,118.0,2013,781,3.845883203,4.694919478,no
Micromax,Android,12.7,13.0,5.0,16.0,4.0,2000.0,158.0,2013,965,4.023922098,5.429214041,no
Micromax,Android,10.29,5.0,0.3,16.0,4.0,1800.0,118.0,2013,956,3.747619949,4.706010501,no
Micromax,Android,12.7,8.0,2.0,16.0,4.0,2000.0,164.0,2013,823,4.058199116,5.191010514,no
Micromax,Others,5.28,0.3,0.3,16.0,4.0,2000.0,108.0,2013,603,2.715356776,3.003204288,no
Micromax,Others,5.28,0.3,0.3,16.0,4.0,2000.0,98.6,2013,748,2.346601978,3.020424886,no
Micromax,Others,5.23,0.3,0.3,16.0,4.0,2000.0,118.0,2013,596,2.714694744,2.955430977,no
Micromax,Others,5.18,0.3,0.3,16.0,4.0,2000.0,118.0,2013,694,2.691243083,3.045474365,no
Micromax,Others,5.13,0.3,0.3,16.0,4.0,2000.0,118.0,2013,1016,2.935982269,3.725693427,no
Micromax,Others,5.28,0.3,0.3,16.0,4.0,2000.0,92.0,2013,946,2.267993648,3.406848053,no
Micromax,Android,12.78,8.0,2.0,16.0,4.0,2100.0,168.0,2013,780,4.249780131,5.248706866,no
Micromax,Android,17.78,2.0,0.3,16.0,4.0,3000.0,370.0,2013,706,4.336375289,4.865455368,no
Micromax,Android,17.78,2.0,0.3,16.0,4.0,3000.0,323.0,2013,726,4.242045918,4.79974964,no
Micromax,Android,17.78,2.0,0.3,16.0,4.0,2000.0,118.0,2013,645,3.742894042,4.58394655,no
Micromax,Android,12.7,3.15,0.3,16.0,4.0,2000.0,186.0,2013,1025,3.867443962,4.49635928,no
Micromax,Android,10.29,5.0,0.3,16.0,4.0,2000.0,149.1,2013,969,3.969348072,4.774659764,no
Micromax,Android,7.75,3.15,0.3,16.0,4.0,2000.0,109.0,2013,833,3.134624272,4.237145361,no
Micromax,Android,7.75,2.0,0.3,512.0,0.25,1500.0,118.0,2013,1008,3.137665769,4.217004575,no
Micromax,Android,12.7,5.0,0.3,16.0,4.0,2000.0,118.0,2013,667,3.839022113,5.011901159,no
Micromax,Android,12.7,8.0,2.0,16.0,4.0,2000.0,156.0,2013,669,3.814189645,5.431930006,no
Micromax,Android,10.08,3.15,0.3,1024.0,4.0,1450.0,118.0,2013,836,3.437207819,4.503912354,no
Microsoft,Windows,12.7,8.0,5.0,16.0,4.0,2000.0,122.0,2016,961,4.033532423,5.008900457,4g
Microsoft,Windows,12.88,20.0,5.0,32.0,4.0,3340.0,165.0,2015,931,4.959552504,5.85555891,4g
Microsoft,Windows,12.88,20.0,5.0,32.0,4.0,3340.0,165.0,2015,820,4.910151756,5.853494748,4g
Microsoft,Windows,12.75,20.0,5.0,32.0,4.0,3000.0,150.0,2015,692,4.844738116,5.632358078,4g
Microsoft,Windows,12.75,20.0,5.0,32.0,4.0,3000.0,150.0,2015,751,4.684443367,5.635896134,4g
Microsoft,Windows,10.34,5.0,2.0,32.0,4.0,2100.0,141.9,2015,790,3.818591061,4.498364182,4g
Microsoft,Windows,12.7,8.0,5.0,32.0,4.0,2200.0,152.0,2015,965,3.964615456,4.611847841,no
Microsoft,Windows,10.16,2.0,0.3,32.0,4.0,1500.0,127.9,2015,890,3.385745277,4.237145361,no
Microsoft,Windows,12.88,13.0,5.0,32.0,4.0,3000.0,171.0,2015,823,4.428671642,5.306335138,4g
Microsoft,Windows,12.88,13.0,5.0,32.0,4.0,3000.0,171.0,2015,956,4.195245147,5.297116646,4g
Microsoft,Windows,12.88,13.0,5.0,32.0,4.0,3000.0,171.0,2015,949,4.249352018,5.130785895,no
Microsoft,Windows,12.88,13.0,5.0,32.0,4.0,3000.0,171.0,2015,937,4.458408805,5.143474781,no
Microsoft,Windows,12.7,8.0,1.0,32.0,4.0,2500.0,145.0,2015,874,4.248066579,5.019661105,4g
Microsoft,Windows,12.7,8.0,1.0,32.0,4.0,2500.0,145.0,2015,564,4.277499105,4.786741461,4g
Microsoft,Windows,12.7,8.0,1.0,32.0,4.0,2500.0,145.0,2015,1017,4.387884444,5.132970914,no
Microsoft,Windows,10.16,5.0,0.3,32.0,4.0,1560.0,136.3,2015,1083,3.805773206,4.509870006,no
Microsoft,Windows,10.16,5.0,0.3,32.0,4.0,1560.0,136.3,2015,696,3.682358237,4.489871562,no
Microsoft,Windows,10.16,2.0,0.3,32.0,4.0,1560.0,134.1,2015,670,3.581015808,4.261834449,no
Microsoft,Windows,10.16,2.0,0.3,32.0,4.0,1560.0,134.1,2015,708,3.640214282,4.228438297,no
Microsoft,Windows,12.7,5.0,5.0,32.0,4.0,1905.0,146.0,2014,683,3.808438689,4.381026134,no
Microsoft,Windows,12.7,5.0,5.0,32.0,4.0,1905.0,146.0,2014,1089,3.930059368,4.382151627,no
Microsoft,Windows,25.55,5.0,3.5,32.0,4.0,,675.9,2013,931,5.230573714,5.802752615,no
Motorola,Android,15.29,13.0,12.0,64.0,4.0,3000.0,176.0,2019,390,4.71124045,5.697663794,4g
Motorola,Android,15.29,13.0,8.0,64.0,4.0,3000.0,172.0,2019,368,4.705829669,5.522380495,4g
Motorola,Android,15.29,12.0,8.0,64.0,4.0,5000.0,193.0,2019,280,4.670021158,5.346535939,4g
Motorola,Android,12.88,13.0,8.0,32.0,4.0,3000.0,149.0,2019,496,4.267316996,5.010635294,4g
Motorola,Android,12.93,12.0,8.0,64.0,4.0,3000.0,162.0,2018,447,4.49110523,5.389619525,4g
Motorola,Android,15.29,12.0,12.0,64.0,4.0,5000.0,205.0,2018,373,4.673296015,5.593595516,4g
Motorola,Android,15.27,12.0,8.0,128.0,4.0,3000.0,156.0,2018,706,4.430578675,5.990313885,4g
Motorola,Android,14.83,8.0,5.0,16.0,4.0,3100.0,168.5,2018,660,3.95623126,4.698296164,4g
Motorola,Android,12.75,8.0,5.0,16.0,4.0,2800.0,150.0,2018,598,4.161068194,4.400357591,4g
Motorola,Android,15.24,12.0,5.0,32.0,4.0,5000.0,196.6,2018,634,4.337552145,5.075861079,4g
Motorola,Android,12.88,13.0,5.0,16.0,4.0,4000.0,174.0,2018,426,4.369068034,5.010635294,4g
Motorola,Android,12.88,13.0,5.0,32.0,4.0,4000.0,175.0,2018,533,4.297421451,5.015291106,4g
Motorola,Android,15.29,12.0,12.0,64.0,4.0,3000.0,170.0,2018,438,5.042650624,5.763277046,4g
Motorola,Android,12.93,12.0,8.0,64.0,4.0,3200.0,167.0,2018,567,4.464988155,5.563447035,4g
Motorola,Android,12.88,12.0,8.0,64.0,4.0,3000.0,167.0,2018,561,4.492673155,5.198054945,4g
Motorola,Android,12.75,12.0,16.0,64.0,4.0,3000.0,163.0,2017,564,4.849527134,5.302857047,4g
Motorola,Android,12.83,13.0,8.0,64.0,4.0,3000.0,168.0,2017,821,4.657857508,5.073109185,4g
Motorola,Android,12.75,16.0,5.0,32.0,4.0,3000.0,157.0,2017,573,4.278470047,5.002334269,4g
Motorola,Android,12.83,12.0,5.0,64.0,4.0,2730.0,143.0,2017,558,4.831907273,5.765253797,4g
Motorola,Android,12.83,13.0,5.0,16.0,4.0,5000.0,198.0,2017,874,4.319752215,4.702750514,4g
Motorola,Android,12.7,8.0,5.0,16.0,4.0,2800.0,151.0,2017,666,4.180828022,5.01422883,4g
Motorola,Android,12.83,12.0,5.0,64.0,4.0,3000.0,145.0,2017,842,4.240607069,5.443629098,4g
Motorola,Android,12.7,8.0,2.0,16.0,4.0,4000.0,162.0,2017,746,3.823847315,4.800078858,4g
Motorola,Android,12.7,5.0,2.0,32.0,4.0,2350.0,154.0,2017,803,4.052654135,4.613832559,4g
Motorola,Android,12.75,12.0,5.0,32.0,4.0,3000.0,155.0,2017,873,4.471410196,5.480763916,4g
Motorola,Android,12.7,13.0,5.0,16.0,4.0,2800.0,145.0,2017,578,4.277082699,5.012367127,4g
Motorola,Android,12.83,16.0,8.0,64.0,4.0,3050.0,163.0,2016,554,4.711779921,5.245760116,4g
Motorola,Android,12.7,8.0,5.0,16.0,4.0,3500.0,153.5,2016,917,4.28689144,4.87557893,4g
Motorola,Android,12.83,16.0,5.0,32.0,4.0,3510.0,165.0,2016,904,4.318687394,5.396305775,4g
Motorola,Android,12.7,8.0,5.0,32.0,4.0,2800.0,140.6,2016,659,4.156379953,4.60736777,4g
Motorola,Android,12.83,21.0,5.0,32.0,4.0,3500.0,163.0,2016,1041,4.434144589,5.593744369,4g
Motorola,Android,12.83,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,4.592186258,5.39838892,4g
Motorola,Android,12.83,16.0,5.0,64.0,4.0,3000.0,155.0,2016,827,4.566741159,5.065565301,4g
Motorola,Android,12.83,13.0,5.0,16.0,4.0,3000.0,155.0,2016,667,4.481419379,4.876951509,4g
Motorola,Android,12.7,8.0,5.0,32.0,4.0,2800.0,137.0,2016,563,3.91939576,4.87504464,4g
Motorola,Android,12.7,13.0,5.0,16.0,4.0,2470.0,155.0,2015,833,4.105943698,5.629094847,4g
Motorola,Android,12.8,21.0,5.0,32.0,4.0,3760.0,169.0,2015,582,4.560695696,5.634611016,4g
Motorola,Android,12.8,21.0,5.0,32.0,4.0,3760.0,170.1,2015,905,4.580365067,5.795328001,4g
Motorola,Android,12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,749,4.517540436,5.703315699,4g
Motorola,Android,12.88,21.0,5.0,16.0,4.0,2390.0,179.0,2015,1020,4.893277168,5.562833161,4g
Motorola,Android,12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,4.485034385,5.520900761,4g
Motorola,Android,12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,586,4.492225427,5.47495614,4g
Motorola,Android,12.7,13.0,5.0,32.0,4.0,2470.0,155.0,2015,820,4.517867858,5.13732668,4g
Motorola,Android,12.7,13.0,5.0,32.0,4.0,2470.0,155.0,2015,608,4.362588941,5.137385412,4g
Motorola,Android,10.29,5.0,0.3,32.0,4.0,2390.0,145.0,2015,579,3.949704072,4.603568905,4g
Motorola,Android,10.29,5.0,0.3,32.0,4.0,2390.0,145.0,2015,842,3.546739687,4.883634909,4g
Motorola,Android,12.7,8.0,2.0,32.0,4.0,2390.0,155.0,2015,863,4.253767036,5.34834486,4g
Motorola,Android,12.7,8.0,2.0,32.0,4.0,2390.0,155.0,2015,613,3.844814256,5.47976354,4g
Motorola,Android,12.75,21.0,2.0,64.0,4.0,3900.0,176.0,2014,768,4.396052806,5.705381196,4g
Motorola,Android,12.75,21.0,2.0,32.0,4.0,3900.0,169.0,2014,564,4.911624944,5.666045993,4g
Motorola,Android,15.14,13.0,2.0,32.0,4.0,3220.0,184.0,2014,739,4.312140507,6.041254212,4g
Motorola,Android,12.75,13.0,2.0,16.0,4.0,2300.0,144.0,2014,572,4.529799879,5.773370724,4g
Motorola,Android,12.7,8.0,2.0,32.0,4.0,2070.0,149.0,2014,808,4.145829505,5.293907658,no
Motorola,Android,12.7,8.0,2.0,32.0,4.0,2070.0,149.0,2014,1072,4.03653888,5.07704706,no
Motorola,Android,10.29,5.0,1.3,32.0,4.0,2070.0,143.0,2014,927,4.251205851,5.079974772,4g
Motorola,Android,10.24,8.0,0.3,32.0,4.0,2000.0,125.9,2014,634,3.606041176,5.473572347,4g
Motorola,Android,10.24,5.0,2.0,16.0,4.0,1980.0,142.0,2014,959,3.874736421,4.621437158,no
Motorola,Android,10.24,5.0,2.0,16.0,4.0,1980.0,142.0,2014,979,3.965184554,4.488186831,no
Motorola,Android,10.29,5.0,1.3,32.0,4.0,2070.0,143.0,2014,821,3.958333908,4.939210897,no
Motorola,Android,10.29,5.0,1.3,32.0,4.0,2070.0,143.0,2013,643,4.148359151,4.870453263,no
Motorola,Android,10.34,10.0,2.0,16.0,4.0,2200.0,130.0,2013,757,3.773909703,5.520540494,4g
Motorola,Android,12.7,10.0,2.0,16.0,4.0,2130.0,137.0,2013,607,4.245204118,5.524655809,4g
Motorola,Android,12.7,10.0,2.0,16.0,4.0,3500.0,167.0,2013,715,4.122770036,5.394309132,4g
Motorola,Android,10.24,10.0,2.0,16.0,4.0,2000.0,130.0,2013,1044,4.292375413,5.196118514,4g
Motorola,Android,10.16,8.0,1.2,16.0,4.0,2000.0,120.0,2013,944,4.488524004,5.43838361,no
Motorola,Android,7.75,5.0,2.0,16.0,4.0,1785.0,110.0,2013,667,3.542696944,5.020387586,no
Others,Android,7.65,5.0,0.3,32.0,4.0,1900.0,171.8,2013,739,4.461415282,5.792952631,4g
Nokia,Android,16.23,5.0,16.0,128.0,4.0,3500.0,180.0,2019,188,4.620551288,5.671121532,4g
Nokia,Android,15.21,5.0,20.0,128.0,4.0,3320.0,172.0,2019,294,5.192956851,6.42923549,4g
Nokia,Android,14.5,5.0,8.0,32.0,4.0,3000.0,161.0,2019,492,4.25177557,5.004214726,4g
Nokia,Android,15.9,13.0,5.0,32.0,4.0,4000.0,181.0,2019,317,4.579339426,4.861284189,4g
Nokia,Android,13.84,8.0,5.0,32.0,4.0,2500.0,157.0,2019,226,4.178992036,4.493456196,4g
Nokia,Others,5.18,5.0,0.0,,0.03,1020.0,157.0,2019,501,2.343727036,3.420346201,no
Nokia,Android,15.7,8.0,20.0,64.0,4.0,3500.0,180.0,2018,485,4.609062601,5.989212012,4g
Nokia,Android,15.24,8.0,8.0,32.0,4.0,3500.0,180.0,2018,642,4.207822046,5.012500221,4g
Nokia,Android,14.83,8.0,8.0,64.0,4.0,3060.0,160.0,2018,634,4.410492607,5.79557131,4g
Nokia,Android,12.9,8.0,16.0,64.0,4.0,3060.0,151.0,2018,648,4.511408806,5.52589109,4g
Nokia,Android,14.88,8.0,8.0,64.0,4.0,3060.0,160.0,2018,525,4.566948973,5.026639868,4g
Nokia,Android,12.83,16.0,8.0,32.0,4.0,2970.0,160.0,2018,586,4.567364471,5.189227684,4g
Nokia,Android,12.75,13.0,8.0,32.0,4.0,2990.0,138.3,2018,469,4.415340514,5.016749895,4g
Nokia,Android,12.83,8.0,5.0,32.0,4.0,4000.0,174.0,2018,635,4.022669526,4.602065371,4g
Nokia,Others,5.18,2.0,0.0,0.1,0.02,1100.0,117.0,2018,417,3.916015027,4.505681287,4g
Nokia,Android,12.83,8.0,5.0,128.0,4.0,3260.0,177.0,2018,604,5.124618527,6.309590952,4g
Nokia,Android,15.24,8.0,16.0,64.0,4.0,3800.0,183.0,2018,704,4.459566212,5.642651475,4g
Nokia,Android,12.83,16.0,8.0,32.0,4.0,3000.0,172.0,2018,611,4.729421148,5.436687036,4g
Nokia,Android,10.29,5.0,2.0,32.0,4.0,2150.0,160.0,2018,601,3.934957977,4.613039144,4g
Nokia,Others,5.18,2.0,0.0,0.06,0.02,1200.0,88.1,2018,582,3.559909073,4.611251656,4g
Nokia,Android,12.7,8.0,5.0,32.0,4.0,4100.0,161.0,2017,564,4.154969184,4.690613668,4g
Nokia,Android,12.75,16.0,5.0,64.0,4.0,3000.0,160.0,2017,597,4.612939923,5.512783377,4g
Nokia,Others,5.18,2.0,0.0,0.1,0.02,1200.0,88.2,2017,680,3.602504238,4.256746818,no
Nokia,Android,12.78,13.0,13.0,128.0,4.0,3090.0,160.0,2017,558,5.126698333,5.801634875,4g
Nokia,Android,12.7,8.0,8.0,16.0,4.0,2630.0,140.0,2017,745,4.371597439,4.87504464,4g
Nokia,Android,12.75,13.0,8.0,16.0,4.0,3000.0,160.0,2017,821,4.460606735,4.947695494,4g
Nokia,Android,12.83,16.0,8.0,32.0,4.0,3000.0,169.0,2017,540,4.508769412,5.081155887,4g
Nokia,Others,5.18,2.0,0.0,0.1,0.02,1000.0,160.0,2017,554,3.772760938,4.098668534,no
Nokia,Others,5.18,0.3,0.0,0.06,0.02,,81.0,2016,815,2.71866038,3.374511116,no
Nokia,Others,5.18,0.3,0.0,0.06,,,82.6,2016,1023,2.765060456,3.65790465,no
Nokia,Others,5.28,2.0,0.0,0.06,0.02,1200.0,91.8,2015,867,2.934920134,4.219654753,no
Nokia,Others,5.28,2.0,0.0,0.06,0.03,1200.0,91.8,2015,772,3.285412349,4.247637732,no
Nokia,Others,5.18,2.0,0.0,0.1,0.02,1100.0,79.0,2015,1012,3.199896858,3.73576304,no
Nokia,Others,5.18,2.0,0.0,0.06,0.03,1100.0,79.0,2015,798,3.031099417,3.700808025,no
Nokia,Others,5.18,0.3,0.0,,0.02,1100.0,78.4,2015,559,2.587011873,3.378610883,no
Nokia,Others,5.18,0.3,0.0,0.06,0.02,1100.0,78.6,2015,682,2.935451343,3.401197382,no
Nokia,Windows,10.29,5.0,1.6,32.0,4.0,1830.0,136.0,2014,809,3.66586668,4.602967762,4g
Nokia,Android,18.01,8.0,5.0,32.0,4.0,5300.0,318.0,2014,893,4.55744945,5.77116071,no
Nokia,Windows,10.34,6.7,5.0,32.0,4.0,2200.0,130.0,2014,601,3.8823882,5.134856817,no
Nokia,Windows,10.34,6.7,5.0,32.0,4.0,2200.0,134.0,2014,1045,4.118386557,5.396804313,4g
Nokia,Windows,12.7,10.0,0.9,16.0,4.0,2200.0,150.0,2014,679,4.662872896,5.798759266,4g
Nokia,Windows,10.16,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1055,3.739572568,4.59764192,no
Nokia,Windows,10.16,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1062,3.535145354,4.602366259,no
Nokia,Android,10.24,5.0,0.3,16.0,4.0,1800.0,150.0,2014,571,3.883829271,4.485372623,no
Nokia,Others,5.28,2.0,0.0,0.1,0.02,1200.0,99.8,2014,631,3.36729583,3.914021008,no
Nokia,Others,5.28,2.0,0.0,0.1,0.03,1200.0,100.6,2014,654,3.373826185,3.933197241,no
Nokia,Windows,12.7,20.0,1.2,32.0,4.0,2420.0,167.0,2014,825,4.489647095,5.915339157,4g
Nokia,Windows,10.29,5.0,1.6,32.0,4.0,1830.0,134.0,2014,851,3.835573833,4.707094806,4g
Nokia,Windows,10.29,5.0,1.6,32.0,4.0,1830.0,134.0,2014,825,4.209902903,4.949114437,no
Nokia,Windows,10.29,5.0,1.6,32.0,4.0,1830.0,134.0,2014,573,3.988428337,4.7061913,no
Nokia,Android,12.7,5.0,2.0,16.0,4.0,2000.0,190.0,2014,1093,3.696351469,4.612741451,no
Nokia,Android,10.16,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,3.309082093,4.790819533,no
Nokia,Android,10.16,3.15,1.6,16.0,4.0,1500.0,128.7,2014,645,3.607940512,4.59532185,no
Nokia,Others,5.28,1.3,0.0,0.06,0.03,1830.0,89.3,2014,717,3.541828511,4.10313911,no
Nokia,Others,5.18,2.0,0.0,0.1,0.02,1830.0,83.6,2014,565,3.072230245,3.71235181,no
Nokia,Windows,12.7,20.0,1.2,32.0,4.0,2420.0,167.0,2014,881,4.759092268,5.989237068,4g
Nokia,Windows,10.16,5.0,1.25,32.0,4.0,1430.0,124.0,2013,721,3.516904189,4.789489745,no
Nokia,Windows,15.24,20.0,1.2,16.0,4.0,3400.0,209.0,2013,1052,4.866379938,5.861014118,4g
Nokia,Windows,15.24,5.0,0.3,32.0,4.0,3400.0,220.0,2013,817,4.502915952,5.345344072,4g
Nokia,Windows,25.43,6.7,2.0,32.0,4.0,1200.0,615.0,2013,1067,4.978318693,5.882430626,4g
Nokia,Others,7.62,5.0,0.0,0.06,,1200.0,111.4,2013,1001,3.827771453,4.605770006,no
Nokia,Others,7.62,5.0,0.0,0.1,0.03,1200.0,110.2,2013,987,3.881357591,4.517322095,no
Nokia,Others,7.62,5.0,0.0,,0.02,1010.0,100.0,2013,1043,3.535728275,4.370586445,no
Nokia,Others,5.28,2.0,0.0,0.06,0.03,1200.0,101.3,2013,893,3.418382206,4.092509546,no
Nokia,Others,5.28,2.0,0.0,0.06,0.03,1200.0,101.0,2013,782,3.292126287,4.08176578,no
Nokia,Others,5.18,5.0,0.0,0.06,0.03,1200.0,101.1,2013,863,4.391976966,4.943283932,no
Nokia,Windows,10.34,5.0,0.3,32.0,4.0,2000.0,159.0,2013,797,4.053001599,5.07072644,4g
